tmdbId,imdb_id,title,original_title,original_language,overview,release_date,runtime,vote_average,vote_count,popularity,backdrop_path,poster_path
9323,tt0113568,ghost in the shell,GHOST IN THE SHELL,ja,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",1995,83.0,6.920597081400615,854.0,10.686166,/gTRXgigmgKpeJjW07iq686HZyBD.jpg,/9gC88zYUBARRSThcG93MvW14sqx.jpg
935,tt0057012,dr. strangelove or: how i learned to stop worrying and love the bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,en,"Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union. As soon as the actions of General ""Buck"" Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike. Near the end is a scene that is probably the most uniquely unforgettable performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film.",1964,95.0,7.329585973394534,1472.0,9.80398,/sTp8K0SfcC2RQef1Tu160z3niHO.jpg,/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg
627,tt0117951,trainspotting,Trainspotting,en,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",1996,93.0,7.420324177802953,2737.0,19.348466,/cdbjlFEW1slS3QHMQ2e1g6zgw7N.jpg,/bhY62Dw8iW54DIhxPQerbuB9DOP.jpg
602,tt0116629,independence day,Independence Day,en,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",1996,145.0,6.540485191307556,3334.0,17.634197,/uw4SnKFZ453Gxmj5XR5Susj8TNo.jpg,/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg
10545,tt0116583,the hunchback of notre dame,The Hunchback of Notre Dame,en,"When Quasi defies the evil Frollo and ventures out to the Festival of Fools, the cruel crowd jeers him. Rescued by fellow outcast the gypsy Esmeralda, Quasi soon finds himself battling to save the people and the city he loves.",1996,91.0,6.412502279337998,1182.0,13.553999,/oslaee3VX9kJAjVezbjZKlEJDzn.jpg,/r7V92gY3AMO6li17MmGTixAnFcv.jpg
10830,tt0117008,matilda,Matilda,en,"A grouchy couple are parents to a very sweet girl, Matilda. Unlike her bratty brother and mean parents, Matilda becomes a very sweet and extremely intelligent 6 year old girl, who is very keen to go to school and read books. After a while, her parents send her to school with the worst principal in the world, a very sweet teacher, and good friends. While trying to put up with her parents' and principal's cruelty, she starts to unwittingly unleash telekinetic powers, destroying a television and making a newt fly onto the principal. With enough practice, Matilda starts to learn to control her telekinetic powers and soon using them on her principal so she can drive her away from the school.",1996,98.0,6.3967228242012855,892.0,10.034915,/iXlHfi9hq7nfSv31pBab8fpMfZh.jpg,/wnLbqoGRGdnPNjMV6rY75wgRamd.jpg
238,tt0068646,the godfather,The Godfather,en,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",1972,175.0,8.248243050451922,6024.0,41.109264,/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg
872,tt0045152,singin' in the rain,Singin' in the Rain,en,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.",1952,103.0,6.905943465394651,747.0,11.064858,/mxf8hJJkHTCqZP3m4o8E1TtwHHs.jpg,/w03EiJVHP8Un77boQeE7hg9DVdU.jpg
164,tt0054698,breakfast at tiffany's,Breakfast at Tiffany's,en,"Fortune hunter Holly Golightly finds herself captivated by aspiring writer Paul Varjak, who's moved into her building on a wealthy woman's dime. As romance blooms between Paul and Holly, Doc Golightly shows up on the scene, revealing Holly's past.",1961,110.0,6.911013244908464,1082.0,10.879289,/4CZmju29nnskg5Z5xKEygUTuoaH.jpg,/79xm4gXw4l7A5D0XukUOJRocFYQ.jpg
426,tt0052357,vertigo,Vertigo,en,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",1958,128.0,7.210050964279539,1162.0,18.20822,/5zKeHHFYfuyH0KFR7h3IYnOHL7v.jpg,/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg
567,tt0047396,rear window,Rear Window,en,"Professional photographer L.B. ""Jeff"" Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. He begins to suspect that a man across the courtyard may have murdered his wife. Jeff enlists the help of his high society fashion-consultant girlfriend Lisa Freemont and his visiting nurse Stella to investigate.",1954,112.0,7.493634116136994,1531.0,17.911314,/zGs5tZOlvc9cprdcU6kDOVNpujf.jpg,/ILVF0eJxHMddjxeQhswFtpMtqx.jpg
213,tt0053125,north by northwest,North by Northwest,en,"Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.",1959,136.0,7.032223678498618,1062.0,12.410427,/OR8oloCZ3klJtB7Y0i8pSqWw5a.jpg,/8gvfRlVpcKaTVqipXpYOGWBN1aO.jpg
284,tt0053604,the apartment,The Apartment,en,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.",1960,125.0,6.768297298197513,498.0,11.994281,/vRTKNKNWLZ22fAgPa5kY8wT2b1F.jpg,/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg
239,tt0053291,some like it hot,Some Like It Hot,en,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",1959,122.0,7.027062854931128,835.0,11.845107,/5zTwAcnI3zCJ0mucPPnoBtkSWEV.jpg,/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg
289,tt0034583,casablanca,Casablanca,en,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",1942,102.0,7.254582961452232,1462.0,13.916101,/wOfzdzC0QZyhUIlyjeMuUYSb8Ax.jpg,/5K7cOHoay2mZusSLezBOY0Qxh8a.jpg
804,tt0046250,roman holiday,Roman Holiday,en,"Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.",1953,119.0,6.633615486663739,502.0,11.954806,/n0MyuZW9WJBGCYhzhfCI3d4zlRo.jpg,/8lI9dmz1RH20FAqltkGelY1v4BE.jpg
630,tt0032138,the wizard of oz,The Wizard of Oz,en,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",1939,102.0,6.946506509655099,1689.0,22.064932,/qAvou7F5P4VcIR72JzzrnKEQSN3.jpg,/pfAZFD7I2hxW9HCChTuAzsdE6UX.jpg
770,tt0031381,gone with the wind,Gone with the Wind,en,An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.,1939,238.0,6.936183228051576,995.0,14.240357,/ft8WRF2xqEwwGWa59naDUybKTAx.jpg,/lNz2Ow0wGCAvzckW7EOjE03KcYv.jpg
599,tt0043014,sunset boulevard,Sunset Boulevard,en,A hack screenwriter writes a screenplay for a former silent-film star who has faded into Hollywood obscurity.,1950,110.0,6.858335143411356,533.0,11.709777,/p47ihFj4A7EpBjmPHdTj4ipyq1S.jpg,/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg
15,tt0033467,citizen kane,Citizen Kane,en,"Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",1941,119.0,7.245629563524353,1244.0,15.811921,/ruF3Lmd4A8MHbnEBE6lxPMbsHGL.jpg,/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg
62,tt0062622,2001: a space odyssey,2001: A Space Odyssey,en,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",1968,149.0,7.539676147850002,3075.0,22.494622,/w5IDXtifKntw0ajv2co7jFlTQDM.jpg,/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg
1585,tt0038650,it's a wonderful life,It's a Wonderful Life,en,"George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money, hides it from Billy, and George's troubles begin.",1946,130.0,7.18230276043377,1103.0,15.031588,/ch3lDc4xQ9MpsNEpnRhvR8PIxxK.jpg,/mV3VcmMJN6Zwahj42dy9WwPUyRI.jpg
10331,tt0063350,night of the living dead,Night of the Living Dead,en,"A group of people try to survive an attack of bloodthirsty zombies while trapped in a rural Pennsylvania farmhouse. Although not the first zombie film, Night of the Living Dead is the progenitor of the contemporary ""zombie apocalypse"" horror film, and it greatly influenced the modern pop-culture zombie archetype.",1968,96.0,6.570675044136015,591.0,14.384198,/d0NwvSRJQQzkubWKsidX4caQ6Yi.jpg,/inNUOa9WZGdyRXQlt7eqmHtCttl.jpg
11224,tt0042332,cinderella,Cinderella,en,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!",1950,74.0,6.508355163198001,1760.0,14.436858,/nFp75h4AjvzvqB7RiGW6NtdcYMl.jpg,/avz6S9HYWs4O8Oe4PenBFNX4uDi.jpg
9078,tt0057546,the sword in the stone,The Sword in the Stone,en,"Wart is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for him beyond mere squiredom. He starts by trying to give him an education, believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way.",1963,79.0,6.411039009641831,935.0,10.636458,/m1TOfgljbT3jOez3b4l1I1tm82W.jpg,/dYQhKThGXl3xQv71Ysw0RSmVmBA.jpg
433,tt0058331,mary poppins,Mary Poppins,en,"The movie combines a diverting story, songs, color and sequences of live action blended with the movements of animated figures. Mary Poppins is a kind of Super-nanny who flies in with her umbrella in response to the request of the Banks children and proceeds to put things right with the aid of her rather extraordinary magical powers before flying off again.",1964,139.0,6.827168778871444,1217.0,15.11549,/prVH6SyQ6yDmzVxxkcr57zhLM5C.jpg,/1DjJh0vwGwi6KugPZfDiliO25XP.jpg
11360,tt0033563,dumbo,Dumbo,en,Dumbo is a baby elephant born with oversized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy -- Timothy the Mouse -- the pint-sized pachyderm learns to surmount all obstacles.,1941,64.0,6.417719230206311,1206.0,14.655879,/aRVQ1EgTx3vbhK6qls2O834bPQc.jpg,/4x9FmvdJ464Fg7A9XcbYSmxfVw3.jpg
12092,tt0043274,alice in wonderland,Alice in Wonderland,en,"On a golden afternoon, young Alice follows a White Rabbit, who disappears down a nearby rabbit hole. Quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of Wonderland! Memorable songs and whimsical escapades highlight Alice's journey, which culminates in a madcap encounter with the Queen of Hearts - and her army of playing cards!",1951,75.0,6.626555092956158,1557.0,16.488937,/hWbNlp9Qq9DdnHNxn2WlVpGbSfI.jpg,/20cvfwfaFqNbe9Fc3VEHJuPRxmn.jpg
10948,tt0082406,the fox and the hound,The Fox and the Hound,en,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",1981,82.0,6.45448776463398,884.0,10.197106,/lNmIAX1IuPIEPMHhLBEm4wmhYX0.jpg,/1382VHxqZDXu2t8i46zf4fP71JG.jpg
15121,tt0059742,the sound of music,The Sound of Music,en,Film adaptation of a classic Rodgers and Hammerstein musical based on a nun who becomes a governess for an Austrian family.,1965,174.0,6.733964507944158,966.0,9.06773,/5D9wsIoGLbwbJ4wdvME6Gb6zJNK.jpg,/5qQTu2iGTiQ2UvyGp0beQAZ2rKx.jpg
562,tt0095016,die hard,Die Hard,en,"NYPD cop, John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",1988,131.0,7.263159700136846,4005.0,16.640522,/yw55hiqnDOwZiXpkraXu114rmGz.jpg,/yFihWxQcmqcaBR31QM6Y8gT6aYV.jpg
454,tt0117509,romeo + juliet,Romeo + Juliet,en,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.",1996,120.0,6.385366485360417,1406.0,11.774061,/m0miV65ZZIp13TNHJSRUF6vmCos.jpg,/eLf4jclPijOqfEp6bDAmezRFxk5.jpg
819,tt0117665,sleepers,Sleepers,en,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes. A moving drama from director Barry Levinson.,1996,147.0,6.557230943089195,729.0,9.198283,/w2rWEjAMYErpNfoK2Z0GFh1LFhN.jpg,/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg
252,tt0067992,willy wonka & the chocolate factory,Willy Wonka & the Chocolate Factory,en,Eccentric candy man Willy Wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. But does Wonka have an agenda hidden amid a world of Oompa Loompas and chocolate rivers?,1971,100.0,6.667486317611773,826.0,12.416635,/idfNNlVwjVkBQrM2eWpLZiDOTIc.jpg,/4yDIYI90akVOsaqk4ct2jlvjpYz.jpg
